team,body,threadId,msg_time,sprint,global_id,student,normalized,activity_conf,action_conf,inferred_activities,inferred_actions,training_activities,sbert_conf,thread_type,dev_weight,dominant_activity,num_messages
t08,[REDACTED_NAME] am I good to merge your most recent commit for assign?,1710965678213,2024-03-30 20:05:20+00:00,Sprint 2,g010,t08_s03,<name> am i good to merge your most recent commit for assign,"{'MERGE': 1, 'COMMIT': 1}",{},"{'COMMIT', 'MERGE'}",set(),"{'COMMIT', 'MERGE'}","{'COMMIT': np.float64(0.552139452058746), 'MERGE': np.float64(0.8467930764319757)}",DEV,261.0,PULL_REQUEST,822
t08,"I have work, then I have to write an essay tomorrow, but I can make some of these changes to fix those.",1710965678213,2024-03-30 20:01:07+00:00,Sprint 2,g010,t08_s03,i have work then i have to write an essay tomorrow but i can make some of these changes to fix those,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"[REDACTED_NAME],[REDACTED_NETID] I have reviewed your PR, I do have one comment. It has also revealed something we shouldn't be doing which is inside of worker: @Override public String toString() { int intSalary = (int) this.salary; return String.format(""%s:%d:%d:%d"", this.name, this.projects.size(), this.qualifications.size(), intSalary); }",1710965678213,2024-03-30 19:58:17+00:00,Sprint 2,g010,t08_s03,<name> redacted_netid i have reviewed your pull_request i do have one comment it has also revealed something we shouldn t be doing which is inside of worker override public string tostring int intsalary int this salary return string format s d d d this name this projects size this qualifications size intsalary,{'PULL_REQUEST': 1},{'REVIEWED': 1},{'PULL_REQUEST'},{'REVIEWED'},{'PULL_REQUEST'},{},DEV,261.0,PULL_REQUEST,822
t08,that endpoint looks good on postman,1710965678213,2024-03-30 19:35:02+00:00,Sprint 2,g080,t08_s04,that endpoint looks good on postman,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,yes i do!,1710965678213,2024-03-30 19:32:49+00:00,Sprint 2,g080,t08_s04,yes i do,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,i think i got it working this time,1710965678213,2024-03-30 19:28:24+00:00,Sprint 2,g080,t08_s04,i think i got it working this time,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,im here im going to trouble shoot my method,1710965678213,2024-03-30 17:42:35+00:00,Sprint 2,g080,t08_s04,im here im going to trouble shoot my method,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"hey guys I'm going to take the exam, So I will be unavailable for a bit.",1710965678213,2024-03-29 23:37:32+00:00,Sprint 2,g010,t08_s03,hey guys i m going to take the exam so i will be unavailable for a bit,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,oh yeah i thought start was setting the status with start i see that now,1710965678213,2024-03-29 22:08:27+00:00,Sprint 2,g080,t08_s04,oh yeah i thought start was setting the status with start i see that now,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,and i see what you mean in the corrections,1710965678213,2024-03-29 21:53:36+00:00,Sprint 2,g080,t08_s04,and i see what you mean in the corrections,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,I can look at p1 document when I get home,1710965678213,2024-03-29 21:48:49+00:00,Sprint 2,g010,t08_s03,i can look at p document when i get home,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"Yes that looks incorrect, but I think we also need the status as well.",1710965678213,2024-03-29 21:48:30+00:00,Sprint 2,g010,t08_s03,yes that looks incorrect but i think we also need the status as well,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,I’ll look at it when I get home.,1710965678213,2024-03-29 21:42:55+00:00,Sprint 2,g010,t08_s03,i ll look at it when i get home,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,Keep getting KO,1710965678213,2024-03-29 21:39:10+00:00,Sprint 2,g080,t08_s04,keep getting ko,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,I’m heading to class but I’m pretty sure that’s not correct,1710965678213,2024-03-29 21:33:07+00:00,Sprint 2,g003,t08_s02,i m heading to class but i m pretty sure that s not correct,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"Are we sure this is the correct implementation of this method? Because now that i'm looking at it I feel like it should be doing setName, setQualifications, and setSize",1710965678213,2024-03-29 21:25:24+00:00,Sprint 2,g003,t08_s02,are we sure this is the correct implementation of this method because now that i m looking at it i feel like it should be doing setname setqualifications and setsize,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,No problem.,1710965678213,2024-03-29 21:18:26+00:00,Sprint 2,g010,t08_s03,no problem,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,thank you,1710965678213,2024-03-29 21:18:21+00:00,Sprint 2,g080,t08_s04,thank you,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,i remember the command,1710965678213,2024-03-29 21:18:14+00:00,Sprint 2,g080,t08_s04,i remember the command,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,Ok I see that you’re sshed. Did you use the specific ssh command that allows the port to be forwarded?,1710965678213,2024-03-29 21:18:10+00:00,Sprint 2,g010,t08_s03,ok i see that you re sshed did you use the specific ssh command that allows the port to be forwarded,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,ohhh,1710965678213,2024-03-29 21:18:08+00:00,Sprint 2,g080,t08_s04,ohhh,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,im ssh didnt we do that?,1710965678213,2024-03-29 21:17:50+00:00,Sprint 2,g080,t08_s04,im ssh didnt we do that,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,Or are you local and not ssh?,1710965678213,2024-03-29 21:17:18+00:00,Sprint 2,g010,t08_s03,or are you local and not ssh,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,Which command are you using to ssh?,1710965678213,2024-03-29 21:17:01+00:00,Sprint 2,g010,t08_s03,which command are you using to ssh,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,not wanting to connect to local when i had it working yesterday,1710965678213,2024-03-29 21:16:34+00:00,Sprint 2,g080,t08_s04,not wanting to connect to local when i had it working yesterday,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,do you see an obvious error?,1710965678213,2024-03-29 21:15:44+00:00,Sprint 2,g080,t08_s04,do you see an obvious error,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,Ok,1710965678213,2024-03-29 20:54:11+00:00,Sprint 2,g010,t08_s03,ok,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"okay got it, ive also written my start going to test it in a sec with post man",1710965678213,2024-03-29 20:53:30+00:00,Sprint 2,g080,t08_s04,okay got it ive also written my start going to test it in a sec with post man,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,261.0,PULL_REQUEST,822
t08,"I can’t add a comment on the file using GitHub mobile, but the syntax should look like .execute().returnRequest().getCode() This will give you the status code as an int and you can check for 500 that way instead of using an additional import.",1710965678213,2024-03-29 20:53:13+00:00,Sprint 2,g010,t08_s03,i can t add a comment on the file using github mobile but the syntax should look like execute returnrequest getcode this will give you the status code as an int and you can check for that way instead of using an additional import,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"One of the changes is to remove that import you have at the top and instead of using the method returnContent, use returnRequest to get the status code out of the request by calling getCode method. With this change you don’t need to wrap all your code in a try catch. Use my code examples for unassign and you’ll see what I mean.",1710965678213,2024-03-29 20:50:24+00:00,Sprint 2,g010,t08_s03,one of the changes is to remove that import you have at the top and instead of using the method returncontent use returnrequest to get the status code out of the request by calling getcode method with this change you don t need to wrap all your code in a try catch use my code examples for unassign and you ll see what i mean,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,no problem ill be here til probably 6ish,1710965678213,2024-03-29 20:43:55+00:00,Sprint 2,g080,t08_s04,no problem ill be here til probably ish,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"I don’t know why GitHub won’t let me view the entire file on mobile, but this looks better, but there are still some things that need to be reworked. I’ll provide details when I get home. Should be in like 45 minutes to an hour.",1710965678213,2024-03-29 20:43:20+00:00,Sprint 2,g010,t08_s03,i don t know why github won t let me view the entire file on mobile but this looks better but there are still some things that need to be reworked i ll provide details when i get home should be in like minutes to an hour,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,ill work on the other two company end points,1710965678213,2024-03-29 20:34:02+00:00,Sprint 2,g080,t08_s04,ill work on the other two company end points,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,nope all is good,1710965678213,2024-03-29 20:30:36+00:00,Sprint 2,g080,t08_s04,nope all is good,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,To make sure your code is not broken.,1710965678213,2024-03-29 20:30:27+00:00,Sprint 2,g010,t08_s03,to make sure your code is not broken,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,run mvn test,1710965678213,2024-03-29 20:30:20+00:00,Sprint 2,g010,t08_s03,run mvn test,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{'TESTING': np.float64(0.9666736865476192)},DEV,261.0,PULL_REQUEST,822
t08,"I pulled every thing again, all my test have green checks, this time i think ill just copy and paste every thing over. i dont want to screw up i think every things right this time",1710965678213,2024-03-29 20:25:03+00:00,Sprint 2,g080,t08_s04,i pulled every thing again all my test have green checks this time i think ill just copy and paste every thing over i dont want to screw up i think every things right this time,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,261.0,PULL_REQUEST,822
t08,"That’s OK, that’s why we have these discussions. If I make any crazy if I make any crazy mistakes, I expect you guys to call me out on them as well. None of us are perfect engineers, so we need to use each other and learn from each other.",1710965678213,2024-03-29 20:21:19+00:00,Sprint 2,g010,t08_s03,that s ok that s why we have these discussions if i make any crazy if i make any crazy mistakes i expect you guys to call me out on them as well none of us are perfect engineers so we need to use each other and learn from each other,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"understood, sorry if it came back at you youre fine",1710965678213,2024-03-29 20:19:01+00:00,Sprint 2,g080,t08_s04,understood sorry if it came back at you youre fine,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"That’s OK, software engineering is a process that sometimes makes you want to bash your head against the [REDACTED_NAME]. But that’s why we get paid the big bucks. You just have to be careful and fall into a habit of updating your future branches, and running tests.",1710965678213,2024-03-29 20:18:12+00:00,Sprint 2,g010,t08_s03,that s ok software engineering is a process that sometimes makes you want to bash your head against the <name> but that s why we get paid the big bucks you just have to be careful and fall into a habit of updating your future branches and running tests,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,im sorry for being a you know what i did have these passing my IDE im really frustrated in my self cause even with that test being there i forgot a dependency in the imports,1710965678213,2024-03-29 20:15:41+00:00,Sprint 2,g080,t08_s04,im sorry for being a you know what i did have these passing my ide im really frustrated in my self cause even with that test being there i forgot a dependency in the imports,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},DEV,261.0,PULL_REQUEST,822
t08,You have my word on that.,1710965678213,2024-03-29 20:10:15+00:00,Sprint 2,g010,t08_s03,you have my word on that,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"I’ll let you do the last two Company endpoints and I won’t touch the code. But if the endpoints aren’t done by like Tuesday I’m just going to do them, so that we can fix any problems we may have in the future, and be ready for Thursday.",1710965678213,2024-03-29 20:10:06+00:00,Sprint 2,g010,t08_s03,i ll let you do the last two company endpoints and i won t touch the code but if the endpoints aren t done by like tuesday i m just going to do them so that we can fix any problems we may have in the future and be ready for thursday,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,you are right any ways i screwed up the imports any ways im just repulling every thing to my directory again and making sure it works there.,1710965678213,2024-03-29 20:01:04+00:00,Sprint 2,g080,t08_s04,you are right any ways i screwed up the imports any ways im just repulling every thing to my directory again and making sure it works there,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"If you want me to help you understand what you’re doing incorrectly, I will be more than glad to help, you just need to be willing to listen.",1710965678213,2024-03-29 19:59:12+00:00,Sprint 2,g010,t08_s03,if you want me to help you understand what you re doing incorrectly i will be more than glad to help you just need to be willing to listen,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"Making these types of mistakes here and there isn’t a huge problem, but when you consistently make the same mistake over and over again, that just means you don’t understand something.",1710965678213,2024-03-29 19:45:45+00:00,Sprint 2,g010,t08_s03,making these types of mistakes here and there isn t a huge problem but when you consistently make the same mistake over and over again that just means you don t understand something,{},{},set(),set(),set(),{},DEV,261.0,PULL_REQUEST,822
t08,"If you would’ve updated your branch, you would’ve seen merge conflicts, then you would review them and make the necessary changes to fix those conflicts.",1710965678213,2024-03-29 19:42:57+00:00,Sprint 2,g010,t08_s03,if you would ve updated your branch you would ve seen merge conflicts then you would review them and make the necessary changes to fix those conflicts,"{'MERGE': 1, 'REVIEW': 1}",{'UPDATED': 1},"{'REVIEW', 'MERGE'}",{'UPDATED'},"{'REVIEW', 'MERGE'}",{'MERGE': np.float64(0.9527167349297987)},DEV,261.0,PULL_REQUEST,822
t08,"[REDACTED_NAME], make sure every single time you do a git pull before you merge any code. This will expose any sort of merge conflicts that could come about. What happened, is that you didn’t do a git pull before you made a PR, so you are trying to attempt to PR a different version of the code into main. When say git pull I’m saying stashing your changes, checking out the main branch, doing a poll, then checking out back into your feature branch, then merging me into your feature branch.",1710965678213,2024-03-29 19:41:36+00:00,Sprint 2,g010,t08_s03,<name> make sure every single time you do a git pull before you merge any code this will expose any sort of merge conflicts that could come about what happened is that you didn t do a git pull before you made a pull_request so you are trying to attempt to pull_request a different version of the code into main when say git pull i m saying stashing your changes checking out the main branch doing a poll then checking out back into your feature branch then merging me into your feature branch,"{'MERGE': 2, 'PULL_REQUEST': 2}",{},"{'PULL_REQUEST', 'MERGE'}",set(),"{'PULL_REQUEST', 'MERGE'}","{'MERGE': np.float64(0.9505552141976763), 'PULL_REQUEST': np.float64(0.9234140986642546)}",DEV,261.0,PULL_REQUEST,822
